SUBJECT,OBJECT
http://af.dbpedia.org/resource/Pyp_(materiaal),http://ar.dbpedia.org/resource/أنبوب
http://af.dbpedia.org/resource/Pyp_(materiaal),"http://be.dbpedia.org/resource/Труба,_выраб"
http://af.dbpedia.org/resource/Pyp_(materiaal),http://cs.dbpedia.org/resource/Roura_(technika)
http://af.dbpedia.org/resource/Pyp_(materiaal),http://dbpedia.org/resource/Pipe_(fluid_conveyance)
http://af.dbpedia.org/resource/Pyp_(materiaal),http://de.dbpedia.org/resource/Rohr_(Technik)
http://af.dbpedia.org/resource/Pyp_(materiaal),http://eo.dbpedia.org/resource/Tubo
http://af.dbpedia.org/resource/Pyp_(materiaal),http://es.dbpedia.org/resource/Tubería
http://af.dbpedia.org/resource/Pyp_(materiaal),http://et.dbpedia.org/resource/Toru
http://af.dbpedia.org/resource/Pyp_(materiaal),http://eu.dbpedia.org/resource/Hodi
http://af.dbpedia.org/resource/Pyp_(materiaal),http://fa.dbpedia.org/resource/لوله
http://af.dbpedia.org/resource/Pyp_(materiaal),http://fr.dbpedia.org/resource/Tuyau_rigide
http://af.dbpedia.org/resource/Pyp_(materiaal),http://hr.dbpedia.org/resource/Cijev
http://af.dbpedia.org/resource/Pyp_(materiaal),http://hu.dbpedia.org/resource/Cső
http://af.dbpedia.org/resource/Pyp_(materiaal),http://io.dbpedia.org/resource/Tubo
http://af.dbpedia.org/resource/Pyp_(materiaal),http://it.dbpedia.org/resource/Tubo
http://af.dbpedia.org/resource/Pyp_(materiaal),http://ja.dbpedia.org/resource/パイプ
http://af.dbpedia.org/resource/Pyp_(materiaal),http://kk.dbpedia.org/resource/Құбыр
http://af.dbpedia.org/resource/Pyp_(materiaal),http://lv.dbpedia.org/resource/Caurule
http://af.dbpedia.org/resource/Pyp_(materiaal),http://nn.dbpedia.org/resource/Røyr
http://af.dbpedia.org/resource/Pyp_(materiaal),http://pl.dbpedia.org/resource/Rura
http://af.dbpedia.org/resource/Pyp_(materiaal),http://pt.dbpedia.org/resource/Tubo
http://af.dbpedia.org/resource/Pyp_(materiaal),http://qu.dbpedia.org/resource/Wiru
http://af.dbpedia.org/resource/Pyp_(materiaal),http://ro.dbpedia.org/resource/Țeavă
http://af.dbpedia.org/resource/Pyp_(materiaal),http://ru.dbpedia.org/resource/Труба_(изделие)
http://af.dbpedia.org/resource/Pyp_(materiaal),http://simple.dbpedia.org/resource/Pipe_(material)
http://af.dbpedia.org/resource/Pyp_(materiaal),http://sv.dbpedia.org/resource/Rör
http://af.dbpedia.org/resource/Pyp_(materiaal),http://ta.dbpedia.org/resource/குழாய்
http://af.dbpedia.org/resource/Pyp_(materiaal),http://tr.dbpedia.org/resource/Boru
http://af.dbpedia.org/resource/Pyp_(materiaal),http://www.wikidata.org/entity/Q41551
http://af.dbpedia.org/resource/Pyp_(materiaal),http://zh.dbpedia.org/resource/管道運輸
http://af.dbpedia.org/resource/Thomas_Crapper,http://dbpedia.org/resource/Thomas_Crapper
http://af.dbpedia.org/resource/Thomas_Crapper,http://gl.dbpedia.org/resource/Thomas_Crapper
http://af.dbpedia.org/resource/Thomas_Crapper,http://pl.dbpedia.org/resource/Thomas_Crapper
http://af.dbpedia.org/resource/Thomas_Crapper,"http://ru.dbpedia.org/resource/Крэппер,_Томас"
http://af.dbpedia.org/resource/Thomas_Crapper,http://www.wikidata.org/entity/Q2987116
http://af.dbpedia.org/resource/Thomas_Crapper,http://zh.dbpedia.org/resource/湯馬斯·克拉普
http://ar.dbpedia.org/resource/%D8%A3%D9%86%D8%A8%D9%88%D8%A8,http://ar.dbpedia.org/resource/أنبوب
http://ar.dbpedia.org/resource/%D8%A7%D9%84%D9%85%D8%B5%D8%B7%D9%84%D8%AD_Tube,http://ar.dbpedia.org/resource/المصطلح_Tube
http://ar.dbpedia.org/resource/%D8%AD%D9%85%D8%A7%D9%85_(%D9%85%D8%BA%D8%AA%D8%B3%D9%84),http://ar.dbpedia.org/resource/حمام_(مغتسل)
http://ar.dbpedia.org/resource/%D8%AD%D9%88%D8%B6_%D8%A7%D9%84%D8%A7%D8%B3%D8%AA%D8%AD%D9%85%D8%A7%D9%85,http://ar.dbpedia.org/resource/حوض_الاستحمام
http://ar.dbpedia.org/resource/%D9%85%D8%B3%D8%AA%D8%AD%D8%B6%D8%B1_%D8%AA%D8%AC%D9%85%D9%8A%D9%84,http://ar.dbpedia.org/resource/مستحضر_تجميل
http://ar.dbpedia.org/resource/%D9%85%D9%88%D8%A7%D8%B1%D8%AF_%D8%A7%D9%84%D9%85%D9%8A%D8%A7%D9%87,http://ar.dbpedia.org/resource/موارد_المياه
http://ar.dbpedia.org/resource/أنبوب,"http://be.dbpedia.org/resource/Труба,_выраб"
http://ar.dbpedia.org/resource/أنبوب,http://ca.dbpedia.org/resource/Canonada
http://ar.dbpedia.org/resource/أنبوب,http://cs.dbpedia.org/resource/Roura_(technika)
http://ar.dbpedia.org/resource/أنبوب,http://dbpedia.org/resource/Pipe_(fluid_conveyance)
http://ar.dbpedia.org/resource/أنبوب,http://de.dbpedia.org/resource/Rohr_(Technik)
