SUBJECT,OBJECT
http://af.dbpedia.org/resource/Barack_Obama,http://als.dbpedia.org/resource/Barack_Obama
http://af.dbpedia.org/resource/Barack_Obama,http://am.dbpedia.org/resource/ባራክ_ኦባማ
http://af.dbpedia.org/resource/Barack_Obama,http://an.dbpedia.org/resource/Barack_Obama
http://af.dbpedia.org/resource/Barack_Obama,http://ar.dbpedia.org/resource/باراك_أوباما
http://af.dbpedia.org/resource/Barack_Obama,http://arz.dbpedia.org/resource/باراك_اوباما
http://af.dbpedia.org/resource/Barack_Obama,http://ast.dbpedia.org/resource/Barack_Obama
http://af.dbpedia.org/resource/Barack_Obama,http://az.dbpedia.org/resource/Barak_Obama
http://af.dbpedia.org/resource/Barack_Obama,http://ba.dbpedia.org/resource/Барак_Обама
http://af.dbpedia.org/resource/Barack_Obama,http://bat-smg.dbpedia.org/resource/Baraks_Obama
http://af.dbpedia.org/resource/Barack_Obama,http://be-x-old.dbpedia.org/resource/Барак_Абама
http://af.dbpedia.org/resource/Barack_Obama,http://be.dbpedia.org/resource/Барак_Абама
http://af.dbpedia.org/resource/Barack_Obama,http://bg.dbpedia.org/resource/Барак_Обама
http://af.dbpedia.org/resource/Barack_Obama,http://bn.dbpedia.org/resource/বারাক_ওবামা
http://af.dbpedia.org/resource/Barack_Obama,http://br.dbpedia.org/resource/Barack_Obama
http://af.dbpedia.org/resource/Barack_Obama,http://bs.dbpedia.org/resource/Barack_Obama
http://af.dbpedia.org/resource/Barack_Obama,http://ca.dbpedia.org/resource/Barack_Hussein_Obama
http://af.dbpedia.org/resource/Barack_Obama,http://ca.dbpedia.org/resource/Barack_Obama
http://af.dbpedia.org/resource/Barack_Obama,http://ceb.dbpedia.org/resource/Barack_Obama
http://af.dbpedia.org/resource/Barack_Obama,http://ckb.dbpedia.org/resource/باراک_ئۆباما
http://af.dbpedia.org/resource/Barack_Obama,http://cs.dbpedia.org/resource/Barack_Obama
http://af.dbpedia.org/resource/Barack_Obama,http://cv.dbpedia.org/resource/Барак_Обама
http://af.dbpedia.org/resource/Barack_Obama,http://cy.dbpedia.org/resource/Barack_Obama
http://af.dbpedia.org/resource/Barack_Obama,http://da.dbpedia.org/resource/Barack_Obama
http://af.dbpedia.org/resource/Barack_Obama,http://dbpedia.org/resource/Barack_Obama
http://af.dbpedia.org/resource/Barack_Obama,http://de.dbpedia.org/resource/Barack_Obama
http://af.dbpedia.org/resource/Barack_Obama,http://diq.dbpedia.org/resource/Barack_Obama
http://af.dbpedia.org/resource/Barack_Obama,http://el.dbpedia.org/resource/Μπαράκ_Ομπάμα
http://af.dbpedia.org/resource/Barack_Obama,http://eo.dbpedia.org/resource/Barack_Obama
http://af.dbpedia.org/resource/Barack_Obama,http://es.dbpedia.org/resource/Barack_Obama
http://af.dbpedia.org/resource/Barack_Obama,http://et.dbpedia.org/resource/Barack_Obama
http://af.dbpedia.org/resource/Barack_Obama,http://eu.dbpedia.org/resource/Barack_Obama
http://af.dbpedia.org/resource/Barack_Obama,http://fa.dbpedia.org/resource/باراک_اوباما
http://af.dbpedia.org/resource/Barack_Obama,http://fi.dbpedia.org/resource/Barack_Obama
http://af.dbpedia.org/resource/Barack_Obama,http://fr.dbpedia.org/resource/Barack_Obama
http://af.dbpedia.org/resource/Barack_Obama,http://fy.dbpedia.org/resource/Barack_Obama
http://af.dbpedia.org/resource/Barack_Obama,http://ga.dbpedia.org/resource/Barack_Obama
http://af.dbpedia.org/resource/Barack_Obama,http://gd.dbpedia.org/resource/Barack_Obama
http://af.dbpedia.org/resource/Barack_Obama,http://gl.dbpedia.org/resource/Barack_Obama
http://af.dbpedia.org/resource/Barack_Obama,http://he.dbpedia.org/resource/ברק_אובמה
